Curve C2H4
559700 5
559750 5
559800 5
559850 5
559900 5
559950 5
560000 5
560050 5
560100 5
560150 5
560200 5
560250 5
560300 5
560350 5
560400 5
560450 5
560500 5
560550 5
560600 5
560650 5
560700 5
560750 5
560800 5
560850 5
560900 5
560950 5
561000 5
561050 5
561100 5
561150 5
561200 5
561250 5
561300 5
561350 5
561400 5
561450 5
561500 5
561550 5
561600 5
561650 5
561700 5
561750 5
561800 5
561850 5
561900 5
561950 5
562000 5
562050 5
562100 5
562150 5
562200 5
562250 5
562300 5
562350 5
562400 5
562450 5
562500 5
562550 5
562600 5
562650 5
562700 5
562750 5
562800 5
562850 5
562900 5
562950 5
563000 5
563050 5
563100 5
563150 5
563200 5
563250 5
563300 5
563350 5
563400 5
563450 5
563500 5
563550 5
563600 5
563650 5
563700 5
563750 5
563800 5
563850 5
563900 5
563950 5
564000 5
564050 5
564100 5
564150 5
564200 5
564250 5
564300 5
564350 5
564400 5
564450 5
564500 5
564550 5
564600 5
564650 5
564700 5
564750 5
564800 5
564850 5
564900 5
564950 5
565000 5
565050 5
565100 5
565150 5
565200 5
565250 5
565300 5
565350 5
565400 5
565450 5
565500 5
565550 5
565600 5
565650 5
565700 5
565750 5
565800 5
565850 5
565900 5
565950 5
566000 5
566050 5
566100 5
566150 5
566200 5
566250 5
566300 5
566350 5
566400 5
566450 5
566500 5
566550 5
566600 5
566650 5
566700 5
566750 5
566800 5
566850 5
566900 5
566950 5
567000 5
567050 5
567100 5
567150 5
567200 5
567250 5
567300 5
567350 5
567400 5
567450 5
567500 5
567550 5
567600 5
567650 5
567700 5
567750 5
567800 5
567850 5
567900 5
567950 5
568000 5
568050 5
568100 5
568150 5
568200 5
568250 5
568300 5
568350 5
568400 5
568450 5
568500 5
568550 5
568600 5
568650 5
568700 5
568750 5
568800 5
568850 5
568900 5
568950 5
569000 5
569050 5
569100 5
569150 5
569200 5
569250 5
569300 5
569350 5
569400 5
569450 5
569500 5
569550 5
569600 5
569650 5
569700 5
569750 5
569800 5
569850 5
569900 5
569950 5
570000 5
570050 5
570100 5
570150 5
570200 5
570250 5
570300 5
570350 5
570400 5
570450 5
570500 5
570550 5
570600 5
570650 5
570700 5
570750 5
570800 5
570850 5
570900 5
570950 5
571000 5
571050 5
571100 5
571150 5
571200 5
571250 5
571300 5
571350 5
571400 5
571450 5
571500 5
571550 5
571600 5
571650 5
571700 5
571750 5
571800 5
571850 5
571900 5
571950 5
572000 5
572050 5
572100 5
572150 5
572200 5
572250 5
572300 5
572350 5
572400 5
572450 5
572500 5
572550 5
572600 5
572650 5
572700 5
572750 5
572800 5
572850 5
572900 5
572950 5
573000 5
573050 5
573100 5
573150 5
573200 5
573250 5
573300 5
573350 5
573400 5
573450 5
573500 5
573550 5
573600 5
573650 5
573700 5
573750 5
573800 5
573850 5
573900 5
573950 5
574000 5
574050 5
574100 5
574150 5
574200 5
574250 5
574300 5
574350 5
574400 5
574450 5
574500 5
574550 5
574600 5
574650 5
574700 5
574750 5
574800 5
574850 5
574900 5
574950 5
575000 5
575050 5
575100 5
575150 5
575200 5
575250 5
575300 5
575350 5
575400 5
575450 5
575500 5
575550 5
575600 5
575650 5
575700 5
575750 5
575800 5
575850 5
575900 5
575950 5
576000 5
576050 5
576100 5
576150 5
576200 5
576250 5
576300 5
576350 5
576400 5
576450 5
576500 5
576550 5
576600 5
576650 5
576700 5
576750 5
576800 5
576850 5
576900 5
576950 5
577000 5
577050 5
577100 5
577150 5
577200 5
577250 5
577300 5
577350 5
577400 5
577450 5
577500 5
577550 5
577600 5
577650 5
577700 5
577750 5
577800 5
577850 5
577900 5
577950 5
578000 5
578050 5
578100 5
578150 5
578200 5
578250 5
578300 5
578350 5
578400 5
578450 5
578500 5
578550 5
578600 5
578650 5
578700 5
578750 5
578800 5
578850 5
578900 5
578950 5
579000 5
579050 5
579100 5
579150 5
579200 5
579250 5
579300 5
579350 5
579400 5
579450 5
579500 5
579550 5
579600 5
579650 5
579700 5
579750 5
579800 5
579850 5
579900 5
579950 5
580000 5
580050 5
580100 5
580150 5
580200 5
580250 5
580300 5
580350 5
580400 5
580450 5
580500 5
580550 5
580600 5
580650 5
580700 5
580750 5
580800 5
580850 5
580900 5
580950 5
581000 5
581050 5
581100 5
581150 5
581200 5
581250 5
581300 5
581350 5
581400 5
581450 5
581500 5
581550 5
581600 5
581650 5
581700 5
581750 5
581800 5
581850 5
581900 5
581950 5
582000 5
582050 5
582100 5
582150 5
582200 5
582250 5
582300 5
582350 5
582400 5
582450 5
582500 5
582550 5
582600 5
582650 5
582700 5
582750 5
582800 5
582850 5
582900 5
582950 5
583000 5
583050 5
583100 5
583150 5
583200 5
583250 5
583300 5
583350 5
583400 5
583450 5
583500 5
583550 5
583600 5
583650 5
583700 5
583750 5
583800 5
583850 5
583900 5
583950 5
584000 5
584050 5
584100 5
584150 5
584200 5
584250 5
584300 5
584350 5
584400 5
584450 5
584500 5
584550 5
584600 5
584650 5
584700 5
584750 5
584800 5
584850 5
584900 5
584950 5
585000 5
585050 5
585100 5
585150 5
585200 5
585250 5
585300 5
585350 5
585400 5
585450 5
585500 5
585550 5
585600 5
585650 5
585700 5
585750 5
585800 5
585850 5
585900 5
585950 5
586000 5
586050 5
586100 5
586150 5
586200 5
586250 5
586300 5
586350 5
586400 5
586450 5
586500 5
586550 5
586600 5
586650 5
586700 5
586750 5
586800 5
586850 5
586900 5
586950 5
587000 5
587050 5
587100 5
587150 5
587200 5
587250 5
587300 5
587350 5
587400 5
587450 5
587500 5
587550 5
587600 5
587650 5
587700 5
587750 5
587800 5
587850 5
587900 5
587950 5
588000 5
588050 5
588100 5
588150 5
588200 5
588250 5
588300 5
588350 5
588400 5
588450 5
588500 5
588550 5
588600 5
588650 5
588700 5
588750 5
588800 5
588850 5
588900 5
588950 5
589000 5
589050 5
589100 5
589150 5
589200 5
589250 5
589300 5
589350 5
589400 5
589450 5
589500 5
589550 5
589600 5
589650 5
589700 5
589750 5
589800 5
589850 5
589900 5
589950 5
590000 5
590050 5
590100 5
590150 5
590200 5
590250 5
590300 5
590350 5
590400 5
590450 5
590500 5
590550 5
590600 5
590650 5
590700 5
590750 5
590800 5
590850 5
590900 5
590950 5
591000 5
591050 5
591100 5
591150 5
591200 5
591250 5
591300 5
591350 5
591400 5
591450 5
591500 5
591550 5
591600 5
591650 5
591700 5
591750 5
591800 5
591850 5
591900 5
591950 5
592000 5
592050 5
592100 5
592150 5
592200 5
592250 5
592300 5
592350 5
592400 5
592450 5
592500 5
592550 5
592600 5
592650 5
592700 5
592750 5
592800 5
592850 5
592900 5
592950 5
593000 5
593050 5
593100 5
593150 5
593200 5
593250 5
593300 5
593350 5
593400 5
593450 5
593500 5
593550 5
593600 5
593650 5
593700 5
593750 5
593800 5
593850 5
593900 5
593950 5
594000 5
594050 5
594100 5
594150 5
594200 5
594250 5
594300 5
594350 5
594400 5
594450 5
594500 5
594550 5
594600 5
594650 5
594700 5
594750 5
594800 5
594850 5
594900 5
594950 5
595000 5
595050 5
595100 5
595150 5
595200 5
595250 5
595300 5
595350 5
595400 5
595450 5
595500 5
595550 5
595600 5
595650 5
595700 5
595750 5
595800 5
595850 5
595900 5
595950 5
596000 5
596050 5
596100 5
596150 5
596200 5
596250 5
596300 5
596350 5
596400 5
596450 5
596500 5
596550 5
596600 5
596650 5
596700 5
596750 5
596800 5
596850 5
596900 5
596950 5
597000 5
597050 5
597100 5
597150 5
597200 5
597250 5
597300 5
597350 5
597400 5
597450 5
597500 5
597550 5
597600 5
597650 5
597700 5
597750 5
597800 5
597850 5
597900 5
597950 5
598000 5
598050 5
598100 5
598150 5
598200 5
598250 5
598300 5
598350 5
598400 5
598450 5
598500 5
598550 5
598600 5
598650 5
598700 5
598750 5
598800 5
598850 5
598900 5
598950 5
599000 5
599050 5
599100 5
599150 5
599200 5
599250 5
599300 5
599350 5
599400 5
599450 5
599500 5
599550 5
599600 5
599650 5
599700 5
599750 5
599800 5
599850 5
599900 5
599950 5
600000 5
